customer_id,age,gender,region,acquisition_channel,subscription_type,contract_type,tenure_months,monthly_revenue,total_revenue,number_of_products_used,number_of_logins_last_30_days,average_session_duration,feature_usage_score,support_tickets_last_90_days,unresolved_tickets,late_payments,discount_used,payment_method,satisfaction_score,nps_score,last_interaction_days_ago,marketing_email_open_rate,campaign_click_rate,customer_success_calls,renewal_due_in_days,churn
CUST-000153,20,Female,Asia Pacific,Paid Search,Business,Annual,35,374.61,13111.35,6,27,42.31,47.71,2,0,0,False,Credit Card,10.0,77,23,0.703,0.136,0,232,0
CUST-000154,36,Male,Latin America,Paid Search,Basic,Monthly,15,41.61,624.15,4,17,31.17,28.17,4,2,0,True,ACH,5.8,-1,10,0.43,0.092,3,152,0
CUST-000155,41,Male,Asia Pacific,Organic Search,Business,Annual,38,293.25,11143.5,5,33,44.3,62.41,1,0,0,False,PayPal,7.7,49,27,0.66,0.094,1,292,0
CUST-000156,65,Female,North America,Outbound Sales,Basic,Monthly,49,42.69,2091.81,3,20,34.4,23.81,4,3,0,True,Credit Card,4.4,-11,31,0.141,0.067,0,187,0
CUST-000157,44,Non-binary,Middle East & Africa,Paid Search,Business,Monthly,21,266.2,5590.2,1,16,24.5,25.04,3,0,2,False,Credit Card,7.7,44,18,0.488,0.17,1,171,0
CUST-000158,55,Non-binary,Middle East & Africa,Partner,Professional,Annual,32,110.34,3530.88,3,14,43.86,27.37,6,3,2,True,Credit Card,4.5,28,26,0.461,0.151,0,127,0
CUST-000159,36,Female,Middle East & Africa,Social,Basic,Annual,11,49.77,547.47,2,2,44.24,20.55,4,2,0,True,ACH,5.5,3,24,0.234,0.012,1,113,0
CUST-000160,27,Non-binary,Europe,Paid Search,Business,Two-Year,30,388.53,11655.9,5,23,40.31,48.89,3,0,0,True,Credit Card,8.8,49,2,0.41,0.114,2,134,0
CUST-000161,29,Male,Asia Pacific,Referral,Professional,Annual,20,192.21,3844.2,3,9,31.01,45.17,1,0,0,True,PayPal,8.0,69,41,0.672,0.028,0,5,0
CUST-000162,33,Female,North America,Referral,Basic,Monthly,12,53.85,646.2,2,13,30.03,18.91,2,1,1,False,Invoice,8.5,47,22,0.126,0.007,0,226,0
CUST-000163,70,Male,North America,Paid Search,Professional,Monthly,21,98.83,2075.43,1,19,33.89,29.09,4,2,0,True,Invoice,5.1,-25,60,0.598,0.238,0,305,0
CUST-000164,31,Female,North America,Organic Search,Professional,Annual,31,163.81,5078.11,4,17,27.44,32.59,2,0,0,False,PayPal,8.0,22,9,0.377,0.029,0,94,0
CUST-000165,53,Male,Europe,Outbound Sales,Basic,Monthly,75,49.26,3694.5,5,38,31.77,60.9,2,1,2,False,Credit Card,8.4,18,12,0.314,0.036,0,230,0
CUST-000166,30,Non-binary,Middle East & Africa,Paid Search,Professional,Monthly,45,80.83,3637.35,5,28,32.77,47.22,2,0,0,False,Credit Card,6.8,15,11,0.728,0.084,0,227,0
CUST-000167,54,Female,Europe,Paid Search,Professional,Annual,58,137.82,7993.56,1,31,29.97,31.59,6,0,0,True,ACH,7.6,3,35,0.398,0.064,0,146,0
CUST-000168,47,Male,Europe,Paid Search,Basic,Annual,50,55.5,2775.0,1,15,32.71,25.35,3,0,0,False,ACH,6.3,6,51,0.278,0.042,0,27,0
CUST-000169,40,Female,Asia Pacific,Organic Search,Basic,Monthly,40,42.29,1691.6,2,20,18.19,37.2,3,1,1,False,Invoice,6.6,7,11,0.473,0.185,2,28,0
CUST-000170,41,Male,Europe,Outbound Sales,Professional,Annual,22,90.12,1982.64,2,1,24.54,21.23,5,1,0,True,Credit Card,5.2,-17,57,0.695,0.205,2,53,0
CUST-000171,33,Male,Europe,Outbound Sales,Professional,Monthly,33,61.23,2020.59,1,8,35.4,29.81,3,1,0,False,Credit Card,7.7,42,35,0.441,0.035,1,336,0
CUST-000172,48,Female,Europe,Outbound Sales,Professional,Annual,14,154.36,2161.04,5,22,39.93,54.94,4,1,0,False,Credit Card,7.3,67,17,0.4,0.027,0,44,0
CUST-000173,36,Male,Europe,Organic Search,Enterprise,Monthly,32,934.94,29918.08,5,38,37.19,65.97,2,0,1,True,Credit Card,8.9,66,10,0.591,0.028,5,36,0
CUST-000174,26,Female,Europe,Social,Professional,Annual,33,118.11,3897.63,5,21,47.08,36.6,0,0,0,False,Credit Card,8.5,62,15,0.33,0.059,0,322,0
CUST-000175,25,Male,Asia Pacific,Referral,Business,Monthly,25,382.2,9555.0,5,34,32.15,46.55,1,0,0,False,Credit Card,7.4,9,47,0.403,0.053,3,19,0
CUST-000176,44,Male,Europe,Partner,Professional,Monthly,25,116.58,2914.5,4,32,52.96,53.59,4,1,1,True,Credit Card,5.5,-20,11,0.27,0.05,2,228,0
CUST-000177,63,Male,Europe,Referral,Business,Monthly,24,228.74,5489.76,4,15,47.53,43.51,1,1,1,False,Credit Card,10.0,93,143,0.454,0.145,0,250,0
CUST-000178,44,Female,Europe,Referral,Professional,Annual,37,139.79,5172.23,2,21,7.31,20.16,0,0,0,True,Invoice,8.2,28,12,0.201,0.026,1,350,0
CUST-000179,40,Male,Latin America,Paid Search,Basic,Annual,33,61.64,2034.12,1,13,10.68,3.55,4,0,0,True,ACH,6.6,34,84,0.262,0.004,0,359,0
CUST-000180,46,Male,Europe,Partner,Professional,Monthly,54,59.4,3207.6,3,25,25.26,38.97,2,0,0,False,Credit Card,7.8,65,57,0.608,0.066,0,68,0
CUST-000181,59,Male,Asia Pacific,Partner,Business,Annual,61,438.43,26744.23,4,25,25.51,45.41,3,0,0,False,Invoice,7.7,22,12,0.461,0.2,2,223,0
CUST-000182,45,Male,Europe,Organic Search,Basic,Annual,30,64.45,1933.5,2,14,11.29,12.41,2,1,3,True,ACH,7.1,5,45,0.233,0.036,0,89,0
CUST-000183,37,Male,North America,Organic Search,Professional,Monthly,22,129.05,2839.1,3,11,17.11,20.61,2,1,0,False,Credit Card,7.4,21,24,0.434,0.154,1,226,0
CUST-000184,56,Female,Europe,Partner,Business,Annual,23,361.63,8317.49,8,42,46.71,62.51,1,0,0,False,Credit Card,9.2,73,5,0.489,0.045,2,70,0
CUST-000185,48,Female,North America,Partner,Business,Monthly,14,328.14,4593.96,3,9,23.05,28.94,2,2,0,False,PayPal,9.0,69,2,0.359,0.052,2,352,0
CUST-000186,62,Non-binary,North America,Referral,Professional,Monthly,19,91.34,1735.46,3,25,38.35,36.14,6,2,2,True,Invoice,6.1,11,15,0.218,0.061,1,268,0
CUST-000187,44,Female,North America,Referral,Business,Monthly,43,250.49,10771.07,4,20,41.3,46.48,0,0,0,False,Invoice,8.3,58,83,0.352,0.087,2,237,0
CUST-000188,26,Male,Asia Pacific,Partner,Business,Two-Year,38,517.64,19670.32,6,40,41.99,72.2,0,0,0,False,Credit Card,9.9,79,9,0.342,0.135,2,111,0
CUST-000189,24,Male,Europe,Paid Search,Professional,Annual,24,121.9,2925.6,5,33,37.07,59.19,0,0,0,False,Credit Card,10.0,66,19,0.497,0.074,0,241,0
CUST-000190,63,Male,Europe,Referral,Business,Annual,53,338.44,17937.32,3,27,20.94,26.63,0,0,0,False,PayPal,9.6,100,10,0.345,0.053,2,135,0
CUST-000191,64,Male,Europe,Paid Search,Basic,Annual,27,60.24,1626.48,1,13,26.63,15.18,2,1,1,False,Invoice,5.7,14,72,0.406,0.087,0,303,0
CUST-000192,40,Male,Europe,Outbound Sales,Basic,Monthly,36,25.54,919.44,2,21,11.54,5.84,4,0,2,False,Credit Card,8.1,70,101,0.165,0.014,0,331,0
CUST-000193,37,Male,Latin America,Paid Search,Professional,Annual,17,120.74,2052.58,2,16,21.02,22.0,1,1,0,False,Credit Card,9.3,92,71,0.292,0.061,1,323,0
CUST-000194,61,Male,Latin America,Outbound Sales,Professional,Annual,40,123.32,4932.8,2,17,16.83,30.72,5,1,0,False,Credit Card,6.6,18,64,0.352,0.028,0,99,1
CUST-000195,28,Female,Asia Pacific,Organic Search,Basic,Monthly,9,45.3,407.7,1,19,42.18,21.45,1,0,0,False,ACH,7.1,23,48,0.258,0.015,2,74,0
CUST-000196,30,Female,North America,Referral,Professional,Monthly,26,129.76,3373.76,4,23,34.46,51.17,1,0,0,False,ACH,10.0,40,3,0.425,0.039,0,350,0
CUST-000197,50,Female,Latin America,Paid Search,Basic,Monthly,23,44.17,1015.91,3,21,42.64,46.19,2,2,0,False,Credit Card,6.4,29,4,0.284,0.045,0,345,0
CUST-000198,37,Non-binary,Asia Pacific,Organic Search,Business,Annual,31,367.52,11393.12,2,28,25.95,36.83,5,0,0,True,Credit Card,6.9,26,0,0.643,0.053,1,312,0
CUST-000199,42,Female,North America,Partner,Professional,Annual,74,98.68,7302.32,4,37,41.39,56.54,2,1,0,False,Credit Card,8.4,59,54,0.22,0.018,0,256,0
CUST-000200,40,Male,North America,Organic Search,Professional,Monthly,19,47.83,908.77,2,3,23.64,9.98,4,2,0,False,Credit Card,6.5,19,19,0.216,0.016,0,110,0
CUST-000201,46,Male,North America,Paid Search,Enterprise,Monthly,36,867.69,31236.84,4,6,27.0,16.29,0,0,0,False,Credit Card,8.2,49,7,0.258,0.053,1,105,0
CUST-000202,60,Female,Asia Pacific,Partner,Professional,Annual,39,113.26,4417.14,4,31,21.7,36.79,2,0,0,False,PayPal,7.5,60,26,0.254,0.029,0,116,0
CUST-000203,43,Prefer not to say,Europe,Paid Search,Professional,Monthly,41,107.89,4423.49,2,26,9.64,40.89,3,2,0,False,Invoice,6.5,24,8,0.372,0.066,1,123,0
CUST-000204,50,Female,North America,Paid Search,Basic,Annual,24,57.35,1376.4,1,9,22.43,8.25,5,2,0,False,Invoice,5.3,5,82,0.203,0.081,0,70,1
CUST-000205,18,Male,North America,Paid Search,Basic,Annual,13,39.96,519.48,2,25,43.53,45.52,4,0,0,False,Credit Card,8.6,35,117,0.246,0.046,1,308,0
CUST-000206,41,Female,Europe,Organic Search,Enterprise,Two-Year,32,1520.48,48655.36,2,12,11.34,32.34,5,0,0,False,Credit Card,7.8,33,55,0.442,0.127,2,8,0
CUST-000207,31,Female,Asia Pacific,Paid Search,Business,Monthly,22,348.95,7676.9,4,19,28.58,42.02,3,1,1,False,Credit Card,9.4,92,0,0.657,0.152,1,143,0
CUST-000208,26,Female,Europe,Paid Search,Business,Annual,33,354.35,11693.55,4,33,40.01,38.52,3,3,0,False,Credit Card,5.9,32,11,0.128,0.005,0,8,0
CUST-000209,31,Male,North America,Partner,Enterprise,Annual,19,1154.61,21937.59,7,26,44.46,74.69,4,3,0,False,Credit Card,6.8,19,11,0.585,0.083,3,173,0
CUST-000210,38,Female,Europe,Partner,Basic,Monthly,36,39.05,1405.8,3,18,41.89,35.93,2,0,0,False,Invoice,7.6,30,35,0.235,0.025,0,345,0
CUST-000211,54,Male,Middle East & Africa,Organic Search,Business,Annual,58,323.7,18774.6,4,24,38.51,41.87,1,1,0,False,Invoice,6.3,-8,12,0.393,0.119,1,228,0
CUST-000212,25,Male,North America,Partner,Basic,Monthly,17,25.63,435.71,2,22,1.0,17.85,8,3,0,False,Credit Card,5.3,-14,82,0.274,0.057,0,302,1
CUST-000213,42,Female,Europe,Organic Search,Professional,Annual,35,75.03,2626.05,2,10,23.6,24.95,4,0,0,False,Credit Card,6.7,36,28,0.323,0.04,0,79,0
CUST-000214,36,Female,Europe,Paid Search,Business,Annual,27,359.92,9717.84,7,25,53.05,68.24,1,0,1,False,Credit Card,7.9,-6,5,0.174,0.02,4,94,0
CUST-000215,38,Female,North America,Referral,Business,Two-Year,40,301.93,12077.2,8,33,50.64,72.68,1,0,0,False,Credit Card,9.6,60,5,0.272,0.05,4,276,0
CUST-000216,55,Male,Latin America,Referral,Basic,Two-Year,16,67.61,1081.76,1,10,23.5,17.94,3,1,1,True,PayPal,5.7,8,7,0.204,0.049,1,353,0
CUST-000217,49,Male,Middle East & Africa,Organic Search,Business,Two-Year,8,400.86,3206.88,6,30,36.37,57.76,3,0,0,False,PayPal,7.7,17,29,0.483,0.038,3,45,0
CUST-000218,59,Female,North America,Paid Search,Professional,Annual,22,121.06,2663.32,3,12,36.91,24.52,0,0,0,False,ACH,7.2,16,22,0.198,0.014,0,11,0
CUST-000219,40,Male,North America,Partner,Enterprise,Annual,38,938.39,35658.82,7,33,40.66,63.82,4,0,0,False,PayPal,8.2,27,19,0.369,0.069,1,236,0
CUST-000220,33,Male,North America,Paid Search,Professional,Annual,24,82.31,1975.44,6,25,18.11,55.96,5,0,1,False,Invoice,8.5,66,70,0.467,0.052,0,73,0
CUST-000221,39,Male,Europe,Referral,Professional,Annual,12,147.58,1770.96,4,21,23.73,40.79,3,1,0,False,ACH,7.9,66,16,0.593,0.214,1,243,0
CUST-000222,45,Female,North America,Referral,Business,Annual,33,401.24,13240.92,5,32,33.8,58.32,4,1,0,False,Invoice,7.1,32,16,0.572,0.055,2,94,0
CUST-000223,44,Female,Europe,Organic Search,Business,Monthly,23,225.05,5176.15,6,38,41.93,49.33,1,0,1,False,Credit Card,7.6,24,5,0.39,0.029,2,340,0
CUST-000224,28,Female,North America,Referral,Basic,Annual,22,57.96,1275.12,3,20,16.02,35.88,1,0,0,False,Invoice,8.7,19,41,0.327,0.053,0,210,0
CUST-000225,43,Male,Asia Pacific,Outbound Sales,Professional,Monthly,30,81.01,2430.3,4,33,31.44,43.25,4,0,0,False,ACH,6.8,20,30,0.365,0.002,0,227,0
CUST-000226,45,Male,Latin America,Outbound Sales,Basic,Monthly,57,29.33,1671.81,3,11,32.18,27.79,4,2,0,False,Credit Card,5.5,-1,15,0.103,0.007,0,31,0
CUST-000227,75,Female,North America,Organic Search,Business,Annual,13,454.17,5904.21,2,18,35.44,28.16,4,2,0,True,ACH,7.4,42,22,0.24,0.112,2,203,0
CUST-000228,66,Female,Asia Pacific,Outbound Sales,Professional,Annual,26,90.07,2341.82,6,40,20.56,59.27,3,1,1,True,Credit Card,5.7,9,4,0.538,0.198,0,186,0
CUST-000229,31,Male,Asia Pacific,Organic Search,Basic,Monthly,46,26.65,1225.9,2,16,14.26,24.01,4,3,0,True,Invoice,4.2,2,50,0.172,0.018,0,48,1
CUST-000230,38,Female,North America,Paid Search,Basic,Monthly,59,36.6,2159.4,2,26,37.38,31.88,3,1,0,True,ACH,7.3,-3,5,0.42,0.002,0,285,0
CUST-000231,23,Male,Latin America,Paid Search,Basic,Monthly,51,50.01,2550.51,2,17,23.34,30.5,5,3,0,False,PayPal,5.3,10,40,0.53,0.237,0,38,0
CUST-000232,34,Female,Europe,Paid Search,Professional,Annual,14,124.6,1744.4,3,21,18.68,38.86,3,1,0,False,Invoice,7.6,43,8,0.227,0.009,0,231,0
CUST-000233,46,Female,Europe,Paid Search,Enterprise,Monthly,24,1126.71,27041.04,7,31,50.84,65.29,1,0,1,False,Credit Card,8.1,54,3,0.171,0.043,2,344,0
CUST-000234,58,Male,Asia Pacific,Organic Search,Enterprise,Annual,22,1329.22,29242.84,5,15,41.31,44.24,3,1,0,False,ACH,6.3,2,26,0.224,0.096,1,44,0
CUST-000235,33,Female,North America,Referral,Professional,Monthly,13,112.83,1466.79,2,16,1.0,10.78,8,2,0,True,Credit Card,4.6,-45,32,0.409,0.1,1,296,0
CUST-000236,33,Male,North America,Partner,Enterprise,Annual,71,980.89,69643.19,3,26,29.54,30.16,5,1,0,False,Invoice,5.8,-16,20,0.137,0.007,3,226,0
CUST-000237,18,Female,Europe,Referral,Business,Monthly,29,369.23,10707.67,3,14,21.26,45.01,3,1,2,True,PayPal,9.0,82,2,0.311,0.028,2,119,0
CUST-000238,40,Female,Asia Pacific,Partner,Business,Monthly,18,383.99,6911.82,6,27,41.42,43.97,7,1,0,True,Invoice,8.3,43,10,0.304,0.067,2,135,0
CUST-000239,28,Male,Latin America,Organic Search,Basic,Monthly,18,32.64,587.52,1,9,20.33,15.18,2,0,1,True,Invoice,7.7,32,34,0.423,0.066,1,88,0
CUST-000240,35,Female,Europe,Partner,Business,Annual,96,431.39,41413.44,3,28,36.5,43.49,4,0,0,False,PayPal,8.7,40,13,0.643,0.161,4,102,0
CUST-000241,31,Male,North America,Referral,Enterprise,Two-Year,22,1141.46,25112.12,1,18,27.77,16.08,11,2,0,False,Credit Card,1.6,-47,1,0.199,0.054,2,291,0
CUST-000242,41,Male,North America,Organic Search,Business,Annual,37,357.74,13236.38,3,18,40.52,27.55,4,0,0,False,ACH,6.7,15,13,0.686,0.235,1,284,0
CUST-000243,19,Non-binary,Latin America,Social,Professional,Annual,18,159.76,2875.68,3,14,33.81,33.37,2,0,0,False,ACH,7.2,28,22,0.633,0.167,0,61,0
CUST-000244,23,Female,North America,Partner,Basic,Annual,15,45.11,676.65,3,26,38.18,54.67,0,0,0,False,Credit Card,9.9,87,6,0.269,0.107,1,133,0
CUST-000245,70,Female,Latin America,Referral,Professional,Monthly,20,142.61,2852.2,4,21,20.78,24.39,4,1,0,True,ACH,7.5,22,46,0.416,0.216,0,241,0
CUST-000246,25,Female,North America,Partner,Professional,Annual,24,104.33,2503.92,4,32,43.88,36.85,4,2,0,False,Credit Card,5.3,1,3,0.611,0.06,0,174,0
CUST-000247,28,Male,North America,Referral,Basic,Annual,32,53.45,1710.4,2,10,29.21,9.08,1,0,0,True,Invoice,8.1,61,27,0.129,0.044,1,62,0
CUST-000248,66,Female,North America,Referral,Professional,Annual,32,97.93,3133.76,4,25,50.27,48.57,2,0,0,False,ACH,9.3,71,3,0.486,0.194,0,227,0
CUST-000249,78,Female,Europe,Outbound Sales,Business,Two-Year,25,389.42,9735.5,1,7,27.8,15.56,1,1,0,False,Credit Card,7.3,12,33,0.38,0.064,1,87,0
CUST-000250,27,Male,North America,Organic Search,Business,Annual,7,435.71,3049.97,3,13,20.38,14.51,4,3,0,False,Credit Card,5.0,-22,18,0.458,0.061,1,140,0
CUST-000251,37,Female,Latin America,Organic Search,Business,Annual,48,239.5,11496.0,3,27,33.93,38.05,4,0,0,False,Credit Card,6.8,43,3,0.342,0.07,1,365,0
CUST-000252,46,Male,Europe,Organic Search,Professional,Monthly,12,73.63,883.56,3,10,33.51,41.04,1,0,1,False,Invoice,9.3,47,121,0.788,0.05,0,236,0
CUST-000253,64,Female,North America,Social,Basic,Monthly,43,54.73,2353.39,2,20,27.43,30.62,4,1,1,False,Invoice,6.5,20,9,0.242,0.028,1,343,1
CUST-000254,29,Male,Europe,Paid Search,Business,Monthly,30,273.58,8207.4,3,26,44.6,28.67,4,0,1,True,ACH,7.4,39,27,0.443,0.206,1,246,0
CUST-000255,39,Male,Europe,Paid Search,Business,Monthly,40,290.33,11613.2,5,27,43.59,56.56,2,0,1,False,Credit Card,8.1,10,49,0.534,0.054,1,221,0
CUST-000256,52,Female,Asia Pacific,Organic Search,Professional,Annual,56,154.37,8644.72,4,24,30.6,56.38,0,0,0,False,Invoice,7.9,69,11,0.438,0.197,1,310,0
CUST-000257,48,Male,Asia Pacific,Partner,Business,Monthly,54,355.84,19215.36,5,32,35.75,49.53,4,2,1,False,ACH,6.2,0,0,0.442,0.039,1,88,0
CUST-000258,37,Male,Middle East & Africa,Outbound Sales,Professional,Monthly,29,82.33,2387.57,6,15,43.32,69.56,6,2,2,False,Credit Card,5.1,-12,20,0.437,0.135,2,4,0
CUST-000259,40,Female,Europe,Referral,Professional,Annual,41,133.47,5472.27,4,34,35.01,43.56,5,0,2,False,ACH,6.6,45,58,0.381,0.059,1,29,0
CUST-000260,24,Male,North America,Organic Search,Business,Annual,26,370.61,9635.86,5,29,30.62,47.56,4,1,0,False,ACH,6.2,-7,2,0.142,0.044,0,116,0
CUST-000261,39,Male,Europe,Outbound Sales,Business,Monthly,26,298.35,7757.1,6,30,43.6,58.62,7,1,0,True,Invoice,5.9,33,45,0.595,0.191,3,200,0
CUST-000262,39,Male,Europe,Social,Professional,Annual,24,117.46,2819.04,3,17,21.55,14.7,5,1,1,False,Credit Card,5.4,20,54,0.199,0.021,0,235,0
CUST-000263,45,Male,Europe,Referral,Professional,Monthly,48,123.85,5944.8,2,19,11.39,21.52,4,3,0,False,Invoice,4.8,-25,4,0.831,0.199,0,286,0
CUST-000264,35,Female,North America,Partner,Enterprise,Two-Year,38,1122.76,42664.88,5,38,37.47,60.8,5,0,1,True,ACH,7.8,12,21,0.663,0.056,7,93,0
CUST-000265,48,Female,North America,Referral,Professional,Monthly,38,118.1,4487.8,3,27,16.13,31.22,2,2,0,False,Credit Card,5.0,15,26,0.45,0.022,3,215,0
CUST-000266,55,Female,Middle East & Africa,Referral,Basic,Annual,22,52.57,1156.54,1,4,20.7,22.96,3,1,1,True,ACH,5.6,-14,8,0.478,0.079,0,202,0
CUST-000267,44,Female,Latin America,Outbound Sales,Professional,Monthly,45,125.37,5641.65,3,14,18.57,33.14,3,0,0,False,Invoice,5.7,0,14,0.505,0.211,1,232,0
CUST-000268,47,Female,North America,Referral,Professional,Annual,46,92.08,4235.68,4,25,29.62,29.14,2,0,0,False,ACH,9.7,85,17,0.41,0.143,1,243,0
CUST-000269,43,Female,Middle East & Africa,Partner,Business,Monthly,11,321.4,3535.4,4,14,23.81,39.7,6,1,0,False,Invoice,6.6,23,0,0.29,0.052,4,304,0
CUST-000270,42,Female,Asia Pacific,Organic Search,Basic,Two-Year,73,75.39,5503.47,3,15,26.13,35.81,5,1,0,True,Invoice,7.2,36,17,0.18,0.034,1,246,0
CUST-000271,33,Male,North America,Paid Search,Professional,Monthly,21,143.45,3012.45,4,23,40.92,42.31,3,1,0,True,ACH,7.5,42,6,0.285,0.057,1,123,0
CUST-000272,46,Female,Latin America,Organic Search,Professional,Annual,38,119.67,4547.46,4,24,23.68,38.53,4,1,0,False,Credit Card,6.1,11,47,0.217,0.023,2,99,0
CUST-000273,41,Male,Middle East & Africa,Referral,Business,Monthly,17,333.69,5672.73,1,14,21.92,31.44,3,1,1,False,Invoice,6.8,40,46,0.404,0.061,2,132,0
CUST-000274,69,Male,Europe,Social,Basic,Monthly,23,40.13,922.99,1,16,23.97,5.88,3,1,0,False,Credit Card,4.3,-41,0,0.203,0.094,1,348,0
CUST-000275,62,Male,Asia Pacific,Organic Search,Business,Annual,56,317.67,17789.52,3,16,17.08,36.32,1,0,0,False,PayPal,9.1,71,76,0.64,0.258,2,195,0
CUST-000276,47,Female,North America,Partner,Business,Monthly,16,322.19,5155.04,3,14,36.65,39.02,3,0,0,False,Credit Card,9.3,37,2,0.274,0.054,3,91,0
CUST-000277,32,Male,Europe,Referral,Basic,Monthly,34,42.63,1449.42,2,12,28.29,34.86,3,0,1,False,PayPal,7.7,59,123,0.364,0.01,0,219,0
CUST-000278,28,Male,Asia Pacific,Organic Search,Business,Monthly,26,175.74,4569.24,4,35,38.48,55.09,2,1,1,False,Credit Card,6.0,31,6,0.216,0.034,1,178,0
CUST-000279,57,Male,Europe,Paid Search,Professional,Monthly,9,138.69,1248.21,3,12,31.53,40.9,4,1,0,False,ACH,5.8,8,43,0.525,0.095,0,275,0
CUST-000280,45,Female,North America,Outbound Sales,Professional,Annual,41,146.0,5986.0,5,21,36.49,42.54,5,1,0,True,Credit Card,8.3,57,59,0.215,0.012,0,272,0
CUST-000281,48,Female,Europe,Paid Search,Business,Monthly,49,367.79,18021.71,6,12,48.26,52.81,2,0,0,False,Credit Card,6.9,-9,74,0.404,0.058,3,256,0
CUST-000282,19,Male,Asia Pacific,Referral,Basic,Two-Year,29,66.45,1927.05,5,26,38.49,50.17,2,0,0,False,Credit Card,7.8,33,66,0.503,0.042,2,110,0
CUST-000283,54,Female,Asia Pacific,Referral,Professional,Monthly,45,143.48,6456.6,2,13,20.27,17.44,1,0,2,False,Credit Card,7.3,9,7,0.486,0.013,1,332,0
CUST-000284,48,Male,North America,Referral,Business,Two-Year,23,451.7,10389.1,3,25,21.4,36.56,4,1,0,False,PayPal,6.1,39,28,0.538,0.024,2,362,0
CUST-000285,28,Male,Europe,Paid Search,Basic,Monthly,23,33.99,781.77,4,21,23.39,35.0,5,0,0,True,Credit Card,6.9,12,0,0.565,0.148,0,302,0
CUST-000286,36,Male,North America,Organic Search,Enterprise,Annual,47,854.94,40182.18,6,28,28.55,63.13,1,0,1,True,Credit Card,8.1,31,11,0.254,0.074,2,260,0
CUST-000287,45,Non-binary,Europe,Organic Search,Professional,Annual,23,124.45,2862.35,2,16,28.95,34.6,1,0,3,False,Credit Card,7.3,34,3,0.123,0.043,1,47,0
CUST-000288,43,Male,North America,Partner,Basic,Monthly,54,36.28,1959.12,4,17,45.5,30.55,6,4,1,False,ACH,2.9,-50,24,0.267,0.034,1,301,0
CUST-000289,38,Male,Latin America,Organic Search,Basic,Monthly,66,22.1,1458.6,3,15,27.89,29.87,2,2,0,True,Credit Card,6.3,29,9,0.704,0.396,1,72,0
CUST-000290,41,Male,Europe,Referral,Basic,Monthly,27,34.68,936.36,3,24,35.82,32.08,2,0,2,False,ACH,10.0,64,11,0.234,0.042,2,70,0
CUST-000291,39,Female,Europe,Partner,Business,Two-Year,42,494.78,20780.76,5,21,28.36,33.68,1,1,0,False,Invoice,7.9,37,4,0.37,0.081,7,224,0
CUST-000292,44,Male,Asia Pacific,Outbound Sales,Basic,Two-Year,58,50.03,2901.74,2,13,40.92,29.87,2,1,1,False,Credit Card,7.6,46,62,0.305,0.071,0,209,0
CUST-000293,61,Male,North America,Outbound Sales,Professional,Monthly,89,120.87,10757.43,3,27,44.12,46.8,4,1,0,False,ACH,5.8,-13,52,0.575,0.12,0,176,0
CUST-000294,18,Prefer not to say,North America,Paid Search,Business,Monthly,11,251.88,2770.68,1,21,6.24,32.8,2,2,0,True,Invoice,5.4,-9,2,0.398,0.049,2,28,0
CUST-000295,39,Female,North America,Paid Search,Enterprise,Monthly,22,923.2,20310.4,8,34,45.8,64.89,1,1,0,False,Credit Card,6.4,2,133,0.496,0.005,3,35,0
CUST-000296,44,Female,Europe,Organic Search,Business,Monthly,37,284.62,10530.94,4,29,26.82,52.08,5,2,0,True,Credit Card,5.6,20,4,0.263,0.005,2,213,0
CUST-000297,46,Male,Latin America,Referral,Professional,Monthly,35,95.34,3336.9,2,5,26.15,25.06,4,0,0,False,Credit Card,8.1,60,27,0.533,0.086,0,93,0
CUST-000298,37,Female,North America,Partner,Basic,Annual,39,56.93,2220.27,2,18,31.58,32.5,2,0,0,True,ACH,7.5,28,8,0.615,0.132,0,348,0
CUST-000299,19,Male,Asia Pacific,Paid Search,Professional,Annual,27,122.48,3306.96,3,35,32.52,45.54,2,1,0,False,Credit Card,6.5,32,7,0.26,0.11,0,82,0
CUST-000300,46,Male,North America,Referral,Professional,Monthly,27,84.94,2293.38,6,29,30.76,43.66,2,2,1,True,Credit Card,8.5,60,17,0.295,0.021,2,164,0
CUST-000301,64,Female,North America,Paid Search,Enterprise,Annual,46,1063.16,48905.36,8,38,46.9,88.0,0,0,1,False,Credit Card,9.4,100,1,0.303,0.073,5,14,0
CUST-000302,22,Female,Europe,Partner,Business,Monthly,41,410.55,16832.55,5,17,39.29,46.13,7,2,0,False,Credit Card,6.5,11,57,0.462,0.035,2,329,0
CUST-000303,53,Male,Asia Pacific,Paid Search,Basic,Annual,5,45.76,228.8,3,12,42.92,41.11,3,0,0,False,Invoice,8.0,62,20,0.65,0.124,0,131,0
CUST-000304,38,Female,Latin America,Paid Search,Professional,Monthly,43,112.29,4828.47,4,24,18.27,39.3,4,0,0,False,Invoice,6.3,-6,37,0.429,0.038,1,257,0
CUST-000305,41,Male,Europe,Outbound Sales,Basic,Monthly,27,52.31,1412.37,1,3,16.78,14.13,3,1,3,False,Invoice,5.6,-17,38,0.371,0.051,0,137,0
